Symbol,Date,Expiry,Strike Price,Call Price,Put Price
RELIANCE,22-May-14,29-May-14,900,206.4,0.1
RELIANCE,22-May-14,26-Jun-14,900,100,43.55
RELIANCE,22-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,23-May-14,29-May-14,900,206.4,0.15
RELIANCE,23-May-14,26-Jun-14,900,100,43.55
RELIANCE,23-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,26-May-14,29-May-14,900,192,0.35
RELIANCE,26-May-14,26-Jun-14,900,100,43.55
RELIANCE,26-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,27-May-14,29-May-14,900,188,0.15
RELIANCE,27-May-14,26-Jun-14,900,100,43.55
RELIANCE,27-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,28-May-14,29-May-14,900,190.1,0.1
RELIANCE,28-May-14,26-Jun-14,900,100,43.55
RELIANCE,28-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,29-May-14,29-May-14,900,173.7,0.05
RELIANCE,29-May-14,26-Jun-14,900,179.95,0.8
RELIANCE,29-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,30-May-14,26-Jun-14,900,179.95,1.45
RELIANCE,30-May-14,31-Jul-14,900,105.45,16.15
RELIANCE,30-May-14,28-Aug-14,900,207.7,14.2
RELIANCE,02-Jun-14,26-Jun-14,900,179.95,0.9
RELIANCE,02-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,02-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,03-Jun-14,26-Jun-14,900,194.75,0.7
RELIANCE,03-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,03-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,04-Jun-14,26-Jun-14,900,194.75,0.7
RELIANCE,04-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,04-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,05-Jun-14,26-Jun-14,900,194.75,0.7
RELIANCE,05-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,05-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,06-Jun-14,26-Jun-14,900,194.75,0.15
RELIANCE,06-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,06-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,09-Jun-14,26-Jun-14,900,194.75,0.15
RELIANCE,09-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,09-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,10-Jun-14,26-Jun-14,900,194.75,0.15
RELIANCE,10-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,10-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,11-Jun-14,26-Jun-14,900,190,2
RELIANCE,11-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,11-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,12-Jun-14,26-Jun-14,900,190,2
RELIANCE,12-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,12-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,13-Jun-14,26-Jun-14,900,190,0.8
RELIANCE,13-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,13-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,16-Jun-14,26-Jun-14,900,190,0.25
RELIANCE,16-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,16-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,17-Jun-14,26-Jun-14,900,190,0.25
RELIANCE,17-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,17-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,18-Jun-14,26-Jun-14,900,190,0.25
RELIANCE,18-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,18-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,19-Jun-14,26-Jun-14,900,190,0.25
RELIANCE,19-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,19-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,20-Jun-14,26-Jun-14,900,147.6,0.5
RELIANCE,20-Jun-14,31-Jul-14,900,105.45,16.15
RELIANCE,20-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,23-Jun-14,26-Jun-14,900,140,0.05
RELIANCE,23-Jun-14,31-Jul-14,900,105.45,4.5
RELIANCE,23-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,24-Jun-14,26-Jun-14,900,159.5,0.05
RELIANCE,24-Jun-14,31-Jul-14,900,105.45,4.5
RELIANCE,24-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,25-Jun-14,26-Jun-14,900,155,0.05
RELIANCE,25-Jun-14,31-Jul-14,900,105.45,4.5
RELIANCE,25-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,26-Jun-14,26-Jun-14,900,115,0.05
RELIANCE,26-Jun-14,31-Jul-14,900,125,1.6
RELIANCE,26-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,27-Jun-14,31-Jul-14,900,122.45,2.5
RELIANCE,27-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,27-Jun-14,25-Sep-14,900,152.85,21.45
RELIANCE,30-Jun-14,31-Jul-14,900,111,2.5
RELIANCE,30-Jun-14,28-Aug-14,900,207.7,14.2
RELIANCE,30-Jun-14,25-Sep-14,900,152.85,21.45
RELIANCE,01-Jul-14,31-Jul-14,900,111,2.5
RELIANCE,01-Jul-14,28-Aug-14,900,207.7,14.2
RELIANCE,01-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,02-Jul-14,31-Jul-14,900,111,2.45
RELIANCE,02-Jul-14,28-Aug-14,900,207.7,14.2
RELIANCE,02-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,03-Jul-14,31-Jul-14,900,111,2.4
RELIANCE,03-Jul-14,28-Aug-14,900,207.7,6
RELIANCE,03-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,04-Jul-14,31-Jul-14,900,111,1.35
RELIANCE,04-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,04-Jul-14,25-Sep-14,900,152.85,21.45
