,Symbol_x,Date,Expiry,Strike Price,Call Price,Symbol_y,Put Price
155,HDFCBANK,11-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
156,HDFCBANK,12-Jun-2014,26-Jun-2014,900,5.2,HDFCBANK,138.05
157,HDFCBANK,12-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
158,HDFCBANK,12-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
159,HDFCBANK,13-Jun-2014,26-Jun-2014,900,3.5,HDFCBANK,138.05
160,HDFCBANK,13-Jun-2014,31-Jul-2014,900,16.0,HDFCBANK,147.6
161,HDFCBANK,13-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
162,HDFCBANK,16-Jun-2014,26-Jun-2014,900,3.8,HDFCBANK,138.05
163,HDFCBANK,16-Jun-2014,31-Jul-2014,900,13.7,HDFCBANK,147.6
164,HDFCBANK,16-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
165,HDFCBANK,17-Jun-2014,26-Jun-2014,900,3.1,HDFCBANK,138.05
166,HDFCBANK,17-Jun-2014,31-Jul-2014,900,18.8,HDFCBANK,147.6
167,HDFCBANK,17-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
168,HDFCBANK,18-Jun-2014,26-Jun-2014,900,1.5,HDFCBANK,138.05
169,HDFCBANK,18-Jun-2014,31-Jul-2014,900,12.0,HDFCBANK,147.6
170,HDFCBANK,18-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
171,HDFCBANK,19-Jun-2014,26-Jun-2014,900,0.9,HDFCBANK,138.05
172,HDFCBANK,19-Jun-2014,31-Jul-2014,900,9.5,HDFCBANK,147.6
173,HDFCBANK,19-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
174,HDFCBANK,20-Jun-2014,26-Jun-2014,900,0.15,HDFCBANK,138.05
175,HDFCBANK,20-Jun-2014,31-Jul-2014,900,9.5,HDFCBANK,147.6
176,HDFCBANK,20-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
177,HDFCBANK,23-Jun-2014,26-Jun-2014,900,0.05,HDFCBANK,138.05
178,HDFCBANK,23-Jun-2014,31-Jul-2014,900,9.5,HDFCBANK,147.6
179,HDFCBANK,23-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
180,HDFCBANK,24-Jun-2014,26-Jun-2014,900,0.1,HDFCBANK,138.05
181,HDFCBANK,24-Jun-2014,31-Jul-2014,900,8.0,HDFCBANK,147.6
182,HDFCBANK,24-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
183,HDFCBANK,25-Jun-2014,26-Jun-2014,900,0.1,HDFCBANK,138.05
184,HDFCBANK,25-Jun-2014,31-Jul-2014,900,6.95,HDFCBANK,147.6
185,HDFCBANK,25-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
186,HDFCBANK,26-Jun-2014,26-Jun-2014,900,0.05,HDFCBANK,138.05
187,HDFCBANK,26-Jun-2014,31-Jul-2014,900,4.15,HDFCBANK,77.0
188,HDFCBANK,26-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
189,HDFCBANK,27-Jun-2014,31-Jul-2014,900,3.85,HDFCBANK,77.0
190,HDFCBANK,27-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
191,HDFCBANK,27-Jun-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
192,HDFCBANK,30-Jun-2014,31-Jul-2014,900,4.35,HDFCBANK,71.0
193,HDFCBANK,30-Jun-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
194,HDFCBANK,30-Jun-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
195,HDFCBANK,01-Jul-2014,31-Jul-2014,900,4.95,HDFCBANK,71.0
196,HDFCBANK,01-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
197,HDFCBANK,01-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
198,HDFCBANK,02-Jul-2014,31-Jul-2014,900,7.05,HDFCBANK,71.0
199,HDFCBANK,02-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
200,HDFCBANK,02-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
201,HDFCBANK,03-Jul-2014,31-Jul-2014,900,6.85,HDFCBANK,71.0
202,HDFCBANK,03-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
203,HDFCBANK,03-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
204,HDFCBANK,04-Jul-2014,31-Jul-2014,900,11.95,HDFCBANK,71.0
205,HDFCBANK,04-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
206,HDFCBANK,04-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
207,HDFCBANK,07-Jul-2014,31-Jul-2014,900,7.7,HDFCBANK,71.0
208,HDFCBANK,07-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
209,HDFCBANK,07-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
